Project ID,Project Name,Project Type,Location,Start Date,End Date,Project Status,Priority,Task ID,Task Name,Task Status,Assigned To,Hours Spent,Budget,Actual Cost,Progress,Duplicate Task ID(within project),tokens,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P053,Commercial Center Construction Project 053,Construction,New Jersey,18-06-2024 00:00,21-10-2024 00:00,On Track,High,T002,Task 002 of Commercial Center Construction Project 053,Pending,Charlie,21,7624,0,0.45,False,"['Task', '002', 'of', 'Commercial', 'Center', 'Construction', 'Project', '053']",-0.0060304394,0.009620445,0.005048998,0.01702929,0.0015781637,-0.025700932,0.028487103,0.05659471,-0.028781464,-0.034418434,0.00010431121,-0.033951014,0.0041674217,0.028735336,0.009262793,0.0022249804,0.025670214,0.0034593265,-0.017275197,-0.05746977,0.018299757,0.008546791,0.023853248,-0.018278306,0.0058639976,0.006888992,-0.013304928,0.010074602,-0.020327829,0.0066533964,0.03432195,-0.01732841,0.008682859,-0.04496791,-0.015017479,0.02269219,0.023248177,-0.003896966,-0.016434977,-0.00767808,0.009000878,-0.015301158,-0.01591173,0.010373683,0.026008675,-0.0108812,-0.021111628,-0.012381165,0.014153689,0.013639377,0.009220075,-0.015867056,-0.0115977,-0.007196852,-0.009138065,0.0015825862,0.014233544,-0.0062520127,-0.0119532,0.00604754,-0.00048417773,-0.012922418,0.03374935,0.009000501,-0.022488361,0.042824417,0.006612219,0.029301887,-0.031221582,0.021016398,-0.0006670484,0.024640448,0.023786718,0.0010744096,0.025729198,0.001538205,0.015108427,0.015023894,-0.011317843,-0.0067914347,-0.03283131,-0.008682661,-0.009112135,0.023253698,-0.010925117,-0.012835905,0.026485246,-0.0012908386,0.01582475,0.009276417,0.01637706,0.015294095,0.017759748,-0.0068632793,0.04679044,0.011971229,0.014896167,-0.0040404587,0.0117830485,0.0072265165
P053,Commercial Center Construction Project 053,Construction,Ohio,18-06-2024 00:00,07-11-2024 00:00,On Track,High,T003,Task 003 of Commercial Center Construction Project 053,Pending,Charlie,6,9072,0,0.66,False,"['Task', '003', 'of', 'Commercial', 'Center', 'Construction', 'Project', '053']",-0.0058549247,0.008641538,0.004179111,0.01704813,0.0014622946,-0.024596343,0.028426513,0.056192037,-0.030163117,-0.0327466,-0.0018449344,-0.034031477,0.0026497217,0.029856484,0.0075781574,0.0020007507,0.024252841,0.0048705754,-0.015582871,-0.059112296,0.018230302,0.0077965716,0.023696901,-0.018373562,0.0067229248,0.006726831,-0.014064828,0.010268161,-0.021687051,0.0067269895,0.03518931,-0.016631559,0.009738893,-0.046000537,-0.014458633,0.020902907,0.021772906,-0.0027431548,-0.015372618,-0.008808385,0.00880972,-0.01682618,-0.017959332,0.011860891,0.025908789,-0.012157073,-0.021138923,-0.012073336,0.015206801,0.013116134,0.009216904,-0.015416121,-0.009163205,-0.0065531083,-0.008484817,0.00071406143,0.012807698,-0.008539693,-0.012779904,0.0058080675,9.016518e-05,-0.014352887,0.03319868,0.009280616,-0.023471052,0.043583464,0.007977233,0.029503817,-0.031598646,0.023402497,-0.0021009096,0.025929816,0.02361805,0.00020343944,0.02646901,0.002986342,0.015471663,0.0153157385,-0.009695339,-0.008328604,-0.033292823,-0.010366836,-0.009306259,0.022666892,-0.011582311,-0.013527133,0.02649847,-0.0016274246,0.014971977,0.009878013,0.017781587,0.014876903,0.018542469,-0.0070256125,0.04606351,0.010985285,0.014920579,-0.0025483877,0.012262719,0.008348133
P054,Highway Reconstruction Project 054,Other,New Jersey,15-04-2024 00:00,26-12-2024 00:00,Behind,High,T001,Task 001 of Highway Reconstruction Project 054,Pending,Charlie,25,6793,0,0.95,False,"['Task', '001', 'of', 'Highway', 'Reconstruction', 'Project', '054']",-0.0026943982,0.012145704,0.0015750016,0.013924435,-0.0012607242,-0.028103884,0.028983057,0.05697202,-0.03086932,-0.037934218,-0.00056522776,-0.0339286,0.0019563162,0.024454594,0.007918896,0.0028049932,0.03077652,0.0026695782,-0.014704517,-0.06155423,0.018100834,0.0051878085,0.025104893,-0.020603256,0.005714748,0.007892749,-0.014115809,0.009499232,-0.020375786,0.009301548,0.035331283,-0.017456459,0.010224251,-0.04894405,-0.016421655,0.020577246,0.022262698,0.0009209282,-0.012479107,-0.009745163,0.009578911,-0.0171534,-0.015638752,0.009806416,0.025430474,-0.012634481,-0.021236094,-0.009473237,0.014394766,0.013225993,0.010310597,-0.014853948,-0.011179869,-0.006649297,-0.010996814,0.0012610147,0.016070206,-0.007482287,-0.01588048,0.0067153564,-0.0016140534,-0.014652693,0.03557263,0.010212334,-0.020611437,0.0462867,0.008370542,0.025018169,-0.03185593,0.017724138,-0.0024312676,0.025088286,0.02405991,0.0024624467,0.027151126,0.0040071174,0.017374065,0.018705,-0.008705062,-0.0052643134,-0.029249731,-0.0070292926,-0.006595616,0.023029912,-0.008217656,-0.015451827,0.027258402,0.0034928264,0.014792031,0.007896352,0.021799589,0.018426333,0.01880066,-0.0068041156,0.048331108,0.008623711,0.015979331,-0.006050478,0.010183885,0.010443389
P054,Highway Reconstruction Project 054,Other,California,15-04-2024 00:00,06-03-2025 00:00,Behind,High,T002,Task 002 of Highway Reconstruction Project 054,Pending,Ivy,33,2398,0,0.32,False,"['Task', '002', 'of', 'Highway', 'Reconstruction', 'Project', '054']",-0.0026779335,0.0132725295,0.0017767921,0.015402199,0.0007495847,-0.029013991,0.0293879,0.058646407,-0.029710611,-0.038871683,0.0014854328,-0.033651803,0.0036316894,0.02557339,0.009658327,0.0036970961,0.03345377,0.0027403187,-0.01582761,-0.0616281,0.020055264,0.005116534,0.02572677,-0.02070764,0.0054741506,0.008882179,-0.013946498,0.01174674,-0.020746967,0.008554587,0.035366062,-0.017006299,0.010057298,-0.049056403,-0.016245795,0.020861942,0.023245798,-0.00071449403,-0.014937795,-0.008054936,0.008921509,-0.015745087,-0.014041776,0.009889753,0.027086234,-0.012125367,-0.02115677,-0.011125258,0.014368454,0.013429263,0.010768094,-0.013960914,-0.013932002,-0.009387485,-0.010753291,0.00091030233,0.015176776,-0.0052097067,-0.014370708,0.0073107993,-0.0027848443,-0.014098249,0.036169436,0.011451222,-0.02108431,0.046007156,0.00829257,0.026393762,-0.031828906,0.01811848,-0.0019542773,0.02425,0.02325369,0.0030392483,0.027524691,0.0021676598,0.01835163,0.019612525,-0.009777772,-0.005646023,-0.03170717,-0.005355754,-0.0070059197,0.025344077,-0.008591364,-0.014922271,0.02986266,0.0029466841,0.015052467,0.006320381,0.019837948,0.017342946,0.020261856,-0.006826875,0.049370293,0.007987781,0.017377567,-0.0060108667,0.009675823,0.010808104
P054,Highway Reconstruction Project 054,Other,New York,15-04-2024 00:00,29-04-2025 00:00,Behind,Low,T003,Task 003 of Highway Reconstruction Project 054,In Progress,Eve,16,9449,0,0.75,False,"['Task', '003', 'of', 'Highway', 'Reconstruction', 'Project', '054']",-0.0024773453,0.012153779,0.0007826359,0.015423731,0.00061716285,-0.027751604,0.029318655,0.058186207,-0.031289645,-0.036961015,-0.0007422763,-0.03374376,0.0018971746,0.026854703,0.007733029,0.0034408334,0.03183392,0.0043531745,-0.013893521,-0.06350527,0.019975888,0.00425914,0.025548087,-0.020816505,0.0064557814,0.008696852,-0.014814955,0.0119679505,-0.022300364,0.008638693,0.036357332,-0.016209899,0.011264193,-0.05023655,-0.015607114,0.018817049,0.021559773,0.0006041479,-0.013723671,-0.009346713,0.008703041,-0.017487971,-0.016381893,0.01158942,0.02697208,-0.013583508,-0.021187963,-0.010773453,0.015572011,0.012831271,0.01076447,-0.013445558,-0.01114972,-0.008651779,-0.010006719,-8.229752e-05,0.013547236,-0.007824198,-0.015315511,0.007037117,-0.0021284523,-0.015733069,0.035540096,0.011771354,-0.022207389,0.04687464,0.009852588,0.02662454,-0.032259844,0.020845447,-0.0035929757,0.025723565,0.023060923,0.0020438537,0.028370196,0.0038226733,0.018766757,0.019946063,-0.007923483,-0.007402788,-0.032234613,-0.007280525,-0.0072277775,0.024673443,-0.009342442,-0.015712244,0.029877776,0.0025620144,0.01407787,0.0070079197,0.021443123,0.016866155,0.021156395,-0.0070123984,0.048539516,0.0068609887,0.017405465,-0.0043056435,0.010224017,0.012089951
P055,Airport Expansion Project 055,Other,Virginia,28-08-2024 00:00,21-04-2025 00:00,On Hold,High,T001,Task 001 of Airport Expansion Project 055,In Progress,David,17,8386,0,0.36,False,"['Task', '001', 'of', 'Airport', 'Expansion', 'Project', '055']",-0.0032709707,0.00851559,0.0019158749,0.018168235,-0.001290154,-0.027844831,0.029563325,0.057454325,-0.032099042,-0.036736067,0.0015193762,-0.03284945,0.0029707982,0.024342487,0.009063973,-0.00075043074,0.02806054,0.00042483184,-0.014137128,-0.059955567,0.015512405,0.00460709,0.022638155,-0.020535663,0.0058586225,0.0039855544,-0.014743627,0.012840782,-0.019199818,0.010582064,0.034982152,-0.015420316,0.008220337,-0.043957114,-0.016765248,0.022847414,0.021745356,-0.0010231858,-0.013344473,-0.009635129,0.008687991,-0.014513396,-0.016232168,0.010380008,0.023247847,-0.013576857,-0.017066091,-0.0084111,0.0138981985,0.015304766,0.010099762,-0.017357519,-0.00965714,-0.0025404233,-0.011366958,-0.0002628727,0.0144955,-0.0053764777,-0.015345498,0.006291226,-0.0008902798,-0.011494621,0.034211427,0.008155423,-0.023634236,0.043728523,0.008283908,0.02506418,-0.032303642,0.019402971,0.00011202161,0.026828185,0.024559742,-0.00034189576,0.025580317,0.004053949,0.013871306,0.016078498,-0.008986452,-0.00782618,-0.029102953,-0.0069631166,-0.011164123,0.0223697,-0.010095218,-0.015175863,0.023960276,0.0011412656,0.015700798,0.010370356,0.019893108,0.015196769,0.015012629,-0.0052150413,0.04953022,0.0075949724,0.011912981,-0.007342125,0.012806134,0.0075659445
P055,Airport Expansion Project 055,Other,Illinois,28-08-2024 00:00,28-08-2025 00:00,On Hold,High,T002,Task 002 of Airport Expansion Project 055,Pending,David,29,4294,0,0.17,False,"['Task', '002', 'of', 'Airport', 'Expansion', 'Project', '055']",-0.003254506,0.009642417,0.0021176653,0.019645998,0.0007201549,-0.028754938,0.029968169,0.059128713,-0.030940333,-0.03767353,0.0035700367,-0.032572653,0.004646172,0.025461283,0.010803403,0.0001416722,0.030737793,0.00049557246,-0.015260221,-0.060029436,0.017466834,0.004535815,0.02326003,-0.02064005,0.005618025,0.004974984,-0.014574316,0.015088289,-0.019571,0.0098351035,0.03501693,-0.014970155,0.008053384,-0.04406947,-0.01658939,0.023132112,0.022728456,-0.0026586077,-0.01580316,-0.007944903,0.008030589,-0.013105084,-0.014635192,0.010463345,0.024903607,-0.013067744,-0.016986767,-0.010063121,0.013871888,0.015508035,0.010557259,-0.016464485,-0.012409273,-0.005278612,-0.011123435,-0.0006135851,0.013602071,-0.0031038974,-0.013835725,0.0068866694,-0.0020610709,-0.010940177,0.03480823,0.009394311,-0.02410711,0.043448985,0.008205938,0.026439773,-0.03227662,0.019797312,0.0005890118,0.0259899,0.02375352,0.0002349055,0.02595388,0.002214491,0.014848871,0.016986024,-0.010059163,-0.008207889,-0.03156039,-0.005289578,-0.011574427,0.024683865,-0.010468927,-0.014646307,0.026564533,0.0005951232,0.015961235,0.008794385,0.017931467,0.01411338,0.016473826,-0.0052378005,0.050569408,0.0069590425,0.013311215,-0.007302514,0.012298073,0.007930659
P055,Airport Expansion Project 055,Other,Michigan,28-08-2024 00:00,05-09-2025 00:00,On Hold,High,T003,Task 003 of Airport Expansion Project 055,In Progress,Alice,27,8340,0,0.09,False,"['Task', '003', 'of', 'Airport', 'Expansion', 'Project', '055']",-0.0030539178,0.008523666,0.0011235093,0.01966753,0.0005877332,-0.027492551,0.029898923,0.058668517,-0.032519363,-0.035762865,0.0013423277,-0.03266461,0.0029116569,0.026742594,0.008878105,-0.000114590526,0.02911794,0.0021084284,-0.013326133,-0.061906606,0.017387459,0.0036784217,0.02308135,-0.020748913,0.006599656,0.004789657,-0.015442773,0.0153095,-0.021124396,0.00991921,0.0360082,-0.0141737545,0.00926028,-0.045249615,-0.015950708,0.021087216,0.02104243,-0.0013399662,-0.014589037,-0.009236679,0.0078121223,-0.014847967,-0.01697531,0.012163012,0.02478945,-0.014525884,-0.017017964,-0.009711317,0.015075443,0.014910043,0.010553636,-0.015949128,-0.009626992,-0.004542905,-0.010376863,-0.001606185,0.011972534,-0.005718389,-0.014780529,0.006612987,-0.0014046787,-0.012574999,0.03417889,0.009714444,-0.025230188,0.044316463,0.009765955,0.026670549,-0.032707553,0.02252428,-0.0010496869,0.027463464,0.023560757,-0.0007604888,0.02679938,0.003869505,0.015263998,0.017319562,-0.008204874,-0.009964654,-0.032087836,-0.0072143488,-0.011796285,0.024013227,-0.011220006,-0.01543628,0.026579646,0.00021045352,0.014986637,0.009481924,0.019536642,0.013636589,0.017368365,-0.0054233237,0.049738627,0.0058322507,0.013339114,-0.0055972897,0.012846268,0.009212507
P056,Shopping Mall Renovation Project 056,Renovation,Pennsylvania,15-08-2024 00:00,25-09-2024 00:00,Completed,High,T001,Task 001 of Shopping Mall Renovation Project 056,Completed,Eve,25,3548,3528,1.0,False,"['Task', '001', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '056']",-0.0006860256,0.005789006,0.0047522285,0.015750106,-0.0024874066,-0.023156077,0.02776719,0.05037742,-0.027435083,-0.036036406,0.00069278164,-0.03237202,0.0070548593,0.025269406,0.006910843,0.00079618726,0.02681558,0.0012221588,-0.014260966,-0.057258084,0.015239156,0.0062620533,0.02374923,-0.018681772,0.0049592704,0.0039046495,-0.013891538,0.01179897,-0.019037506,0.010791446,0.033676967,-0.013571225,0.009819517,-0.046252176,-0.017810626,0.022614205,0.021041874,-0.0028509272,-0.015114734,-0.009894171,0.009655747,-0.015864428,-0.014889194,0.007378133,0.025650619,-0.012754302,-0.021126863,-0.010009661,0.01516727,0.012504558,0.008598092,-0.013850595,-0.008699569,-0.006981606,-0.012829479,0.0012508726,0.010437114,-0.005153776,-0.015743423,0.00823844,0.0009429768,-0.014577335,0.032592826,0.008832342,-0.019585326,0.041345537,0.0053417687,0.023388416,-0.03092457,0.019452916,0.00051664206,0.023668574,0.022492794,0.001465659,0.026363874,0.0017974395,0.013790891,0.014273935,-0.0098955,-0.006329179,-0.028919475,-0.008979173,-0.011522668,0.022034086,-0.011434404,-0.014757412,0.024768274,0.0017993954,0.015489561,0.008101618,0.019715417,0.014983233,0.0136862,-0.0084584905,0.043757085,0.0065466017,0.01002413,-0.008409858,0.01367257,0.005988544
P056,Shopping Mall Renovation Project 056,Renovation,California,15-08-2024 00:00,02-11-2024 00:00,Completed,Low,T002,Task 002 of Shopping Mall Renovation Project 056,In Progress,Eve,23,9545,0,0.08,False,"['Task', '002', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '056']",-0.00067161897,0.0067749787,0.004928795,0.01704315,-0.0007283864,-0.02395242,0.028121429,0.05184251,-0.026421214,-0.036856685,0.00248711,-0.032129824,0.008520811,0.026248353,0.008432845,0.0015767773,0.029158173,0.0012840568,-0.015243673,-0.05732272,0.016949281,0.0061996877,0.024293372,-0.01877311,0.0047487477,0.0047704005,-0.01374339,0.013765538,-0.01936229,0.010137855,0.033707395,-0.013177335,0.0096734315,-0.046350487,-0.017656751,0.022863315,0.021902084,-0.004281922,-0.017266085,-0.008415223,0.009080519,-0.014632156,-0.013491839,0.007451052,0.027099408,-0.012308827,-0.021057453,-0.011455179,0.0151442485,0.012682419,0.008998402,-0.01306919,-0.011107685,-0.009377521,-0.012616396,0.00094399904,0.009655364,-0.0031652686,-0.014422373,0.008759453,-8.146523e-05,-0.014092197,0.03311503,0.00991637,-0.01999909,0.041100938,0.005273545,0.024592057,-0.030900925,0.019797964,0.0009340085,0.022935074,0.02178735,0.00197036,0.026690742,0.00018791406,0.014646259,0.01506802,-0.010834122,-0.0066631744,-0.031069733,-0.007514827,-0.011881684,0.02405898,-0.011761399,-0.01429405,0.027046999,0.0013215208,0.015717441,0.0067226444,0.017998982,0.014035268,0.014964748,-0.008478405,0.044666372,0.0059901625,0.011247585,-0.008375199,0.013228016,0.006307669
P056,Shopping Mall Renovation Project 056,Renovation,Florida,15-08-2024 00:00,04-11-2024 00:00,Completed,High,T003,Task 003 of Shopping Mall Renovation Project 056,In Progress,Alice,40,1449,0,0.19,False,"['Task', '003', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '056']",-0.00049610424,0.005796072,0.004058908,0.01706199,-0.00084425526,-0.022847831,0.02806084,0.051439844,-0.027802866,-0.035184853,0.00053786417,-0.032210287,0.007003111,0.027369501,0.0067482083,0.0013525474,0.0277408,0.002695306,-0.013551345,-0.058965243,0.016879827,0.0054494683,0.024137026,-0.018868366,0.005607674,0.0046082395,-0.01450329,0.013959099,-0.020721512,0.010211448,0.03457476,-0.012480483,0.010729467,-0.047383115,-0.017097903,0.021074034,0.020426814,-0.0031281102,-0.016203728,-0.009545528,0.008889361,-0.016157178,-0.015539441,0.00893826,0.026999522,-0.0135846995,-0.021084748,-0.01114735,0.016197361,0.012159176,0.008995231,-0.012618254,-0.008673189,-0.008733778,-0.011963147,7.547409e-05,0.008229516,-0.0054529486,-0.015249076,0.008519981,0.0004928778,-0.015522665,0.032564357,0.010196486,-0.020981783,0.041859984,0.0066385595,0.024793986,-0.03127799,0.02218406,-0.0004998528,0.024224443,0.02161868,0.0010993901,0.027430555,0.0016360511,0.015009496,0.015359866,-0.009211618,-0.008200344,-0.031531245,-0.009199001,-0.012075809,0.023472175,-0.012418594,-0.014985276,0.027060224,0.0009849347,0.014864669,0.0073242406,0.01940351,0.013618076,0.015747469,-0.008640737,0.04393944,0.005004219,0.011271996,-0.0068831276,0.013707686,0.0074292864
P057,University Dormitory Construction Project 057,Construction,North Carolina,23-03-2024 00:00,15-06-2025 00:00,On Track,Medium,T001,Task 001 of University Dormitory Construction Project 057,In Progress,Frank,20,9728,0,0.15,False,"['Task', '001', 'of', 'University', 'Dormitory', 'Construction', 'Project', '057']",-0.006043472,0.0057089184,0.0031911102,0.01504049,0.0012504167,-0.023684138,0.031033231,0.05417423,-0.03165111,-0.035954908,-0.00092229864,-0.032753356,0.0039819833,0.025912184,0.0083423015,-0.00022919774,0.027339486,0.0013229824,-0.018336441,-0.057715222,0.013269268,0.008344037,0.025645321,-0.019504197,0.009027578,0.007104437,-0.01513093,0.010919225,-0.019946039,0.009881031,0.03309621,-0.01566835,0.010577814,-0.044861466,-0.016188122,0.021973727,0.020982524,-0.0043454384,-0.014055038,-0.008693215,0.006681999,-0.016207978,-0.013959992,0.009310486,0.023384895,-0.015423741,-0.019220501,-0.010585726,0.012932195,0.011584513,0.010879298,-0.017476946,-0.011610677,-0.0063398825,-0.011902312,-0.0009988543,0.015347573,-0.006000623,-0.012634468,0.00441793,0.00053328054,-0.014314804,0.035111777,0.009386448,-0.024140557,0.04531265,0.0066783945,0.02361105,-0.0349886,0.018841678,-0.0017398658,0.027257852,0.024135455,0.001810194,0.02402914,0.0024314753,0.013117078,0.01732591,-0.013691241,-0.0041607707,-0.029318796,-0.007587236,-0.009048363,0.022340966,-0.009916017,-0.013063664,0.025496505,0.000413222,0.0124912355,0.008093983,0.01976865,0.016684702,0.017373158,-0.006536295,0.048529707,0.009753641,0.014375142,-0.0054847277,0.012850782,0.007017471
P057,University Dormitory Construction Project 057,Construction,New York,23-03-2024 00:00,25-04-2024 00:00,On Track,High,T002,Task 002 of University Dormitory Construction Project 057,Completed,Bob,6,6762,6621,1.0,False,"['Task', '002', 'of', 'University', 'Dormitory', 'Construction', 'Project', '057']",-0.006029065,0.006694892,0.0033676769,0.016333533,0.0030094367,-0.02448048,0.031387467,0.05563932,-0.03063724,-0.03677519,0.0008720297,-0.03251116,0.0054479353,0.026891131,0.009864303,0.00055139227,0.02968208,0.0013848804,-0.019319147,-0.057779856,0.014979394,0.008281671,0.026189463,-0.019595534,0.008817054,0.007970188,-0.014982782,0.012885794,-0.020270824,0.009227441,0.033126645,-0.0152744595,0.010431728,-0.044959776,-0.016034245,0.022222837,0.021842735,-0.005776433,-0.01620639,-0.0072142673,0.0061067715,-0.014975707,-0.012562637,0.009383405,0.024833685,-0.014978267,-0.019151092,-0.012031244,0.012909174,0.011762374,0.011279608,-0.016695542,-0.014018794,-0.008735797,-0.011689229,-0.0013057276,0.014565823,-0.0040121158,-0.011313417,0.004938943,-0.0004911615,-0.013829666,0.035633978,0.010470475,-0.024554322,0.045068055,0.0066101714,0.024814691,-0.03496496,0.019186726,-0.0013224991,0.02652435,0.02343001,0.0023148954,0.024356008,0.00082195003,0.013972447,0.018119996,-0.014629863,-0.0044947662,-0.03146905,-0.00612289,-0.009407378,0.024365863,-0.010243012,-0.012600301,0.02777523,-6.465241e-05,0.012719117,0.0067150095,0.018052215,0.015736738,0.018651703,-0.0065562096,0.049438998,0.0091972025,0.015598596,-0.005450068,0.012406228,0.007336596
P057,University Dormitory Construction Project 057,Construction,California,23-03-2024 00:00,29-12-2024 00:00,On Track,Low,T003,Task 003 of University Dormitory Construction Project 057,In Progress,Alice,28,4093,0,0.66,False,"['Task', '003', 'of', 'University', 'Dormitory', 'Construction', 'Project', '057']",-0.0058535505,0.0057159853,0.0024977904,0.016352374,0.002893568,-0.023375893,0.03132688,0.055236645,-0.032018892,-0.035103355,-0.0010772161,-0.032591622,0.0039302353,0.02801228,0.008179667,0.0003271624,0.02826471,0.0027961293,-0.017626818,-0.05942238,0.01490994,0.007531452,0.026033117,-0.01969079,0.0096759815,0.007808027,-0.015742682,0.013079354,-0.021630047,0.009301034,0.033994004,-0.014577609,0.011487762,-0.045992404,-0.0154754,0.020433554,0.020367464,-0.0046226215,-0.015144031,-0.008344572,0.005915614,-0.016500728,-0.014610239,0.010870612,0.024733799,-0.01625414,-0.01917839,-0.011723415,0.013962285,0.011239131,0.011276437,-0.016244607,-0.011584297,-0.008092053,-0.01103598,-0.0021742524,0.013139977,-0.0062997956,-0.01214012,0.0046994705,8.3181425e-05,-0.015260135,0.03508331,0.010750591,-0.025537012,0.0458271,0.007975185,0.02501662,-0.035342027,0.021572823,-0.0027563605,0.027813721,0.023261342,0.0014439251,0.02509582,0.002270087,0.014335684,0.018411841,-0.01300736,-0.0060319356,-0.031930566,-0.0078070643,-0.009601504,0.023779055,-0.010900207,-0.013291528,0.027788455,-0.00040123845,0.011866346,0.0073166057,0.019456742,0.015319547,0.019434424,-0.0067185424,0.048712067,0.008211259,0.015623008,-0.0039579975,0.012885898,0.008458213
P058,Sports Stadium Upgrade Project 058,Other,New Jersey,24-07-2024 00:00,26-08-2024 00:00,On Hold,High,T001,Task 001 of Sports Stadium Upgrade Project 058,Completed,Alice,20,9027,8655,1.0,False,"['Task', '001', 'of', 'Sports', 'Stadium', 'Upgrade', 'Project', '058']",-0.00346603,0.005716205,0.0026906864,0.013788776,-0.0016517608,-0.025597528,0.02575989,0.054706156,-0.02462862,-0.035759833,0.0018335897,-0.029819379,0.0032364733,0.02300525,0.0065900194,-0.0001978348,0.024445765,0.0019010236,-0.0130197015,-0.05487577,0.016215365,0.0053437566,0.020908078,-0.017858805,0.006043746,0.003139393,-0.010669676,0.0084799435,-0.02036282,0.009903123,0.031026945,-0.017218525,0.011066981,-0.04692731,-0.015655333,0.01910362,0.019258229,-0.0045885807,-0.011687584,-0.0085871555,0.008311931,-0.017698964,-0.013640202,0.0063600317,0.023790274,-0.015298303,-0.016278572,-0.009749675,0.012742436,0.013820048,0.007843214,-0.017362732,-0.008768775,-0.0029789887,-0.007836158,-0.00023271661,0.015073516,-0.0052225417,-0.014061097,0.0049603074,0.0009637888,-0.013244029,0.03391219,0.008881323,-0.02236074,0.043018274,0.008482283,0.025869371,-0.032034554,0.018691503,0.00047348638,0.022960452,0.025848761,0.00047739845,0.0266579,0.004767541,0.013636333,0.016103052,-0.011953373,-0.006711587,-0.026821954,-0.007326304,-0.009667262,0.024654083,-0.009008912,-0.015170988,0.023621205,0.001595202,0.013278157,0.0103905415,0.017003892,0.015877457,0.018591335,-0.0059530297,0.045581188,0.00969036,0.0118240975,-0.0073770634,0.011163393,0.006334387
P058,Sports Stadium Upgrade Project 058,Other,Georgia,24-07-2024 00:00,04-09-2025 00:00,On Hold,Low,T002,Task 002 of Sports Stadium Upgrade Project 058,Pending,Bob,10,4949,0,0.99,False,"['Task', '002', 'of', 'Sports', 'Stadium', 'Upgrade', 'Project', '058']",-0.0034516233,0.0067021786,0.002867253,0.015081819,0.0001072594,-0.026393872,0.026114129,0.056171246,-0.023614751,-0.03658011,0.0036279177,-0.029577183,0.0047024256,0.023984198,0.008112021,0.0005827551,0.026788358,0.0019629216,-0.014002408,-0.054940403,0.017925492,0.005281391,0.02145222,-0.017950146,0.0058332235,0.0040051444,-0.010521528,0.010446512,-0.020687604,0.009249532,0.031057376,-0.016824635,0.010920895,-0.04702562,-0.015501458,0.01935273,0.020118441,-0.0060195755,-0.0138389375,-0.007108208,0.0077367043,-0.01646669,-0.012242847,0.0064329514,0.025239065,-0.014852828,-0.016209163,-0.011195193,0.012719414,0.01399791,0.0082435245,-0.016581327,-0.01117689,-0.0053749043,-0.0076230755,-0.00053958996,0.014291766,-0.0032340346,-0.012740046,0.005481321,-6.0653198e-05,-0.012758891,0.034434393,0.009965351,-0.022774504,0.042773675,0.00841406,0.027073013,-0.03201091,0.01903655,0.0008908529,0.022226952,0.025143316,0.0009820996,0.026984768,0.0031580157,0.0144917015,0.016897138,-0.012891996,-0.0070455824,-0.028972212,-0.005861958,-0.010026278,0.02667898,-0.009335907,-0.014707625,0.025899932,0.0011173276,0.013506039,0.009011568,0.015287454,0.014929492,0.019869883,-0.005972944,0.046490476,0.009133921,0.013047552,-0.0073424038,0.010718839,0.0066535124
